author,comment_original,published_at,like_count,comment_clean
@AH-AHS,"Semua pemenang hampir selalu bikin sejarah berdasar kisahnya sendiri, dan menghapus yg merugikan. Jepang sekarang ga tau kalau dulu pernah menjajah Indonesia. Yahudi menganggap firaun Mesir buruk, padahal kelompok itu kecil tapi bisa menguasai dunia sekarang, dengan ideologi yg kemudian ditiru Kristen dan Islam. Arab juga, kisah pagan Quraish yg sebetulnya jadi pendahulu agama, dibuang, lalu dicocoklogikan dengan tradisi Yahudi. Eh jangan reply kalau belom riset ya.

Indonesia ingin menghilangkan bab prasejarah, diganti sejarah awal, karena fakta Papua adalah kelompok manusia pertama tiba di Nusantara sebelum 50,000sm. Kita? Mayoritas Austronesia baru tiba tahun 2000sm dari P Formosa, membawa budaya neolitikum padi babi, yg asalnya juga dari Afrika. Menggantikan penduduk asli Negrito Nusantara yg berkerabat dengan moyang Papua dan Aborigin Australia.",2025-06-29T13:52:58Z,2,semua pemenang hampir selalu bikin sejarah berdasar kisahnya sendiri dan menghapus yg merugikan jepang sekarang ga tau kalau dulu pernah menjajah indonesia yahudi menganggap firaun mesir buruk padahal kelompok itu kecil tapi bisa menguasai dunia sekarang dengan ideologi yg kemudian ditiru kristen dan islam arab juga kisah pagan quraish yg sebetulnya jadi pendahulu agama dibuang lalu dicocoklogikan dengan tradisi yahudi eh jangan reply kalau belom riset ya indonesia ingin menghilangkan bab prasejarah diganti sejarah awal karena fakta papua adalah kelompok manusia pertama tiba di nusantara sebelum 50 000sm kita mayoritas austronesia baru tiba tahun 2000sm dari p formosa membawa budaya neolitikum padi babi yg asalnya juga dari afrika menggantikan penduduk asli negrito nusantara yg berkerabat dengan moyang papua dan aborigin australia
@zhariffahrezi1173,"Kokbisa kenapa ketika guntur bangunan disekitaran nya bergetar,?",2025-06-29T13:51:26Z,0,kokbisa kenapa ketika guntur bangunan disekitaran nya bergetar
@YuliantoRobertus-st8vc,Animasinya keren bangettt🔥🔥,2025-06-29T13:42:26Z,0,animasinya keren banget
@nyapyeey,"Indonesia bukan negara yang sempurna.
Kaya akan sumberdaya alam dan budaya.
Walau penuh perjuangan berdarah yang menyesakkan jiwa.
Tapi itulah yang membuatku cinta sejarah kita.
Bhinekka Tunggal Ika, Beragam cerita tetapi tetap satu...
INDONESIA",2025-06-29T13:33:34Z,0,indonesia bukan negara yang sempurna kaya akan sumberdaya alam dan budaya walau penuh perjuangan berdarah yang menyesakkan jiwa tapi itulah yang membuatku cinta sejarah kita bhinekka tunggal ika beragam cerita tetapi tetap satu indonesia
@Gedanggoreng160,SEJARAH DITULIS OLEH PEMENANG,2025-06-29T13:18:12Z,0,sejarah ditulis oleh pemenang
@dimasfirmansyah6710,Pemenang perang lah yang akan menulis sejarah,2025-06-29T13:01:27Z,1,pemenang perang lah yang akan menulis sejarah
@kokohbayuritonga4869,saya takut kok bisa di serang sama rezim dan buzzer2 nya. kaya media media lain yang dibunuh karakter nya.,2025-06-29T12:55:39Z,0,saya takut kok bisa di serang sama rezim dan buzzer2 nya kaya media media lain yang dibunuh karakter nya
@muhammadhabib6115,ini bukan sepele saya sangat tidak mauuu membacamaupun mempelajari sejarah yang baik nya doang karena sejarah kelam bisa untuk menjadi pembelajaraan kita untuk bangsa kita kedepannyaa,2025-06-29T12:47:23Z,0,ini bukan sepele saya sangat tidak mau membacamaupun mempelajari sejarah yang baik nya doang karena sejarah kelam bisa untuk menjadi pembelajaraan kita untuk bangsa kita kedepannyaa
@Raf-vk8gz,Bang bahas tentang sentella globular/bola petir,2025-06-29T12:44:35Z,0,bang bahas tentang sentella globular bola petir
@Alvaromcofficial,"KokBisa akhir nya durasi nya lumayan lama, kualitas nya lebih jernih, dan ada bapak kumis",2025-06-29T12:42:11Z,0,kokbisa akhir nya durasi nya lumayan lama kualitas nya lebih jernih dan ada bapak kumis
@Roby19Gabut-kq7pl,"Boleh nanya ga mimin

Apa rasanya jika terlindas kereta api?

Udah itu aja,terimakasih 😁",2025-06-29T12:29:23Z,0,boleh nanya ga mimin apa rasanya jika terlindas kereta api udah itu aja terimakasih
@gigihhariyanto,Sejarah di tulis oleh pemenang. 😮,2025-06-29T12:29:15Z,1,sejarah di tulis oleh pemenang
@arylytprem1298,Absolute cinema,2025-06-29T12:19:26Z,0,absolute cinema
@OnlyBal88,🔥,2025-06-29T12:18:27Z,0,
@Jstxm,3:33 yuval noah harari,2025-06-29T12:10:37Z,0,3 33 yuval noah harari
@Justsimpleperson0229,"""Ketidaktahuan adalah dosa"" that's my Life Advice",2025-06-29T12:05:10Z,0,ketidaktahuan adalah dosa that s my life advice
@HanMaulana-c1v,Aduh jangan dulu dihapus kejadiannya belum ke download,2025-06-29T11:57:47Z,1,aduh jangan dulu dihapus kejadiannya belum ke download
@slebew3118,Kita hidup di animal farm,2025-06-29T11:56:03Z,0,kita hidup di animal farm
@gunzabah8128,"Menyala, Kok Bisa",2025-06-29T11:46:44Z,0,menyala kok bisa
@Gm_The_killer,Ada one piece euy🗿,2025-06-29T11:45:24Z,0,ada one piece euy
@yan666-90,"kalo memang tujuannya supaya semua rakyat bisa jadi nurut seperti china dan bikin negara jadi maju, knapa tidak?",2025-06-29T11:13:10Z,0,kalo memang tujuannya supaya semua rakyat bisa jadi nurut seperti china dan bikin negara jadi maju knapa tidak
@yogiejadenis4976,abang dan kakak semua yang nonton video ini mau nanya apakah nanti jika sejarah dihilangkan dari buku sekolah apakah mungkin data di internet atau sekelas Ai chat gpt gak bisa menyajikan informasi itu soalnya untuk sekarang saya lebih banyak nanya ke ai kayak chat gpt yang menurut saya pribadi netral tanpa konspirasi atau susupan ideologis.bukannya gak mau baca buku sejarah tapi maaf kadang melihat buku tebal itu menurut saya pribadi lebih cepat bosan daripada nanya ke Ai yang langsung to the point jawaban pertanyaan saya.sekali lagi saya minta maaf kalau ada kalimat yang mungkin menyinggung kakak atau abang penyuka sejarah🙏,2025-06-29T11:05:24Z,0,abang dan kakak semua yang nonton video ini mau nanya apakah nanti jika sejarah dihilangkan dari buku sekolah apakah mungkin data di internet atau sekelas ai chat gpt gak bisa menyajikan informasi itu soalnya untuk sekarang saya lebih banyak nanya ke ai kayak chat gpt yang menurut saya pribadi netral tanpa konspirasi atau susupan ideologis bukannya gak mau baca buku sejarah tapi maaf kadang melihat buku tebal itu menurut saya pribadi lebih cepat bosan daripada nanya ke ai yang langsung to the point jawaban pertanyaan saya sekali lagi saya minta maaf kalau ada kalimat yang mungkin menyinggung kakak atau abang penyuka sejarah
@Mas4lexDoank,"Jangan kalian abis nonton video begini mikirnya
Terus buat apa aku belajar ips sejarah dll kalau pada akhirnya yang aku pelajari sebuah ""kebohongan""
Nggak ya gak gitu anj belajar sana...",2025-06-29T10:44:22Z,0,jangan kalian abis nonton video begini mikirnya terus buat apa aku belajar ips sejarah dll kalau pada akhirnya yang aku pelajari sebuah kebohongan nggak ya gak gitu anj belajar sana
@Hanwinterchannel,"Takut setelah sejarah dihapus, channel ini juga ikut dihapus biar barang bukti ilang semua",2025-06-29T10:24:52Z,29,takut setelah sejarah dihapus channel ini juga ikut dihapus biar barang bukti ilang semua
@Evelyn_allie,ya Allah knp aku WNI?? 😢,2025-06-29T10:22:09Z,0,ya allah knp aku wni
@Supalayzee,"Belajar sejarah buat apa? Supaya ga melakukan kesalahan di masa lalu? Wong peristiwanya aja ditutup tutupin. Mengagungkan kejayaan masa lalu? Tidak terimakasih, relevansinya dengan masa kini sudah ga nyambung, lagipula kalau masa jaya itu sudah berakhir, yang seharusnya dipelajari itu kesalahan yang membuat masa jaya itu berakhir dan itu balik lagi ke poin awal",2025-06-29T10:06:32Z,3,belajar sejarah buat apa supaya ga melakukan kesalahan di masa lalu wong peristiwanya aja ditutup tutupin mengagungkan kejayaan masa lalu tidak terimakasih relevansinya dengan masa kini sudah ga nyambung lagipula kalau masa jaya itu sudah berakhir yang seharusnya dipelajari itu kesalahan yang membuat masa jaya itu berakhir dan itu balik lagi ke poin awal
@hardianprandita1426,Mahal ini!!!!! LAWAN,2025-06-29T09:53:44Z,0,mahal ini lawan
@Demon-m8k,Bang mau nanya Bang lu tau berita ini tuh dari mana bukannya ini kasus udah di tutup ya😅,2025-06-29T09:49:42Z,0,bang mau nanya bang lu tau berita ini tuh dari mana bukannya ini kasus udah di tutup ya
@digitalnomad_lpg4342,Gorosei dan marine berupaya mengapus bukti sejarah abad kekosongan supaya dimasa depan anak cucu kita tidak mengetahui keburukan mereka,2025-06-29T09:48:57Z,0,gorosei dan marine berupaya mengapus bukti sejarah abad kekosongan supaya dimasa depan anak cucu kita tidak mengetahui keburukan mereka
@crut_ganteng,Bapak proklamasi asli adalah datuk tan Malaka dari sumatera barat,2025-06-29T09:45:55Z,0,bapak proklamasi asli adalah datuk tan malaka dari sumatera barat
@Sastra_Ys,Bang bisa gak jelesin dampak ke depan bila WW3 terjadi.,2025-06-29T09:42:39Z,0,bang bisa gak jelesin dampak ke depan bila ww3 terjadi
@dz_7732,Merindinng yaallah😢,2025-06-29T09:35:09Z,0,merindinng yaallah
@riskiariyanto5119,Paling parah si HARTO anti KOMUNIS/KIRI tapi sistem PEMERINTAHAN kaya TANGAN BESI/FASISME/KOMUNIS,2025-06-29T09:33:33Z,2,paling parah si harto anti komunis kiri tapi sistem pemerintahan kaya tangan besi fasisme komunis
@syane3865,terima kasih tim kok bisa. salut berani menggangkat kisah ini. apalagi berani berdiri lurus. hebat.,2025-06-29T09:29:27Z,1,terima kasih tim kok bisa salut berani menggangkat kisah ini apalagi berani berdiri lurus hebat
@yasminrlz,bang kenapasi kita bisa tidur siang,2025-06-29T09:21:29Z,0,bang kenapasi kita bisa tidur siang
@DahayuGenerate,"Gua pro pak prabowo, kenapa sejarah kelam harus diungkit",2025-06-29T09:19:30Z,0,gua pro pak prabowo kenapa sejarah kelam harus diungkit
@yasminrlz,blh nanya gak   dimana sebenar nya surga,2025-06-29T09:18:21Z,0,blh nanya gak dimana sebenar nya surga
@suryan3947,"Perbanyak pembahasan tentang sejarah bung, seru bangett!!",2025-06-29T08:36:39Z,0,perbanyak pembahasan tentang sejarah bung seru bangett
@GilangPratama986,Kenapa kamu tanya begitu?,2025-06-29T08:34:43Z,1,kenapa kamu tanya begitu
@TamaMamam-w7i,Aku masih ingat pas belajar ips di buku nya soal sejarah orde baru ditulis nya orde baru adalah masah ke emasan tdk ada ditulisnya pembantayan.tapi pas ujian kemarin sejarah orde baru soal pembantayan 1998 di buat soal jadi nya cuman aku yg nengerti karna selalu lihat kok bisa,2025-06-29T08:33:44Z,0,aku masih ingat pas belajar ips di buku nya soal sejarah orde baru ditulis nya orde baru adalah masah ke emasan tdk ada ditulisnya pembantayan tapi pas ujian kemarin sejarah orde baru soal pembantayan 1998 di buat soal jadi nya cuman aku yg nengerti karna selalu lihat kok bisa
@Reieines,Belajar sejarah negara lain saja sepertinya kalau ingin belajar sejarah di negara sendiri udah di hapus,2025-06-29T08:20:28Z,0,belajar sejarah negara lain saja sepertinya kalau ingin belajar sejarah di negara sendiri udah di hapus
@jumiati1912,"Min, perna gak sih kepikiran kalo di bandingkan jumlah populasi makhluk hidup itu banyak mana, kayak jumlah manusia sama hewan itu banyak mana atau populasi tumbuhan lebih banyak atau mingkin makhluk hidup kecil seperti mikrobakteria lebih banyak dari pada jumlah populasi kita, cpba bahas dong minn",2025-06-29T08:09:28Z,4,min perna gak sih kepikiran kalo di bandingkan jumlah populasi makhluk hidup itu banyak mana kayak jumlah manusia sama hewan itu banyak mana atau populasi tumbuhan lebih banyak atau mingkin makhluk hidup kecil seperti mikrobakteria lebih banyak dari pada jumlah populasi kita cpba bahas dong minn
@697CHANNEL,MANA BAKSONYA???,2025-06-29T08:09:10Z,0,mana baksonya
@kaktusmini5787,Seperti zetsu hitam,2025-06-29T07:54:29Z,0,seperti zetsu hitam
@nurrahmatv.dbourg516,Menunggu BUBAR aj nggak sih sekalian WW3 🔥☠🗿,2025-06-29T07:47:56Z,1,menunggu bubar aj nggak sih sekalian ww3
@dicky8515,Apa ini gegara film pengepungan bukit berduri yg bikin banyak bahas sejarah kelam indo?,2025-06-29T07:43:35Z,0,apa ini gegara film pengepungan bukit berduri yg bikin banyak bahas sejarah kelam indo
@davitmuhammadr8164,Dipikir pikir kaya cerita one Piece tuh sejarah😂,2025-06-29T07:42:46Z,0,dipikir pikir kaya cerita one piece tuh sejarah
@beckamf6748,LAWAN!!,2025-06-29T07:37:40Z,0,lawan
@JojoOren-A320,Saatnya untuk beraksi,2025-06-29T07:37:02Z,0,saatnya untuk beraksi
@aryl_999,Seketika langsung copy blue archivenya  sejarah yg mau dihilangkan 😅,2025-06-29T07:31:28Z,0,seketika langsung copy blue archivenya sejarah yg mau dihilangkan
@gamingcok564,"Usahain min tiap video kualitas suara story teling ny di perjelas, masa iya harus volume full baru bisa kedengeran tiap kata yg diucap!!",2025-06-29T07:24:48Z,0,usahain min tiap video kualitas suara story teling ny di perjelas masa iya harus volume full baru bisa kedengeran tiap kata yg diucap
@andhikamuhammadrizki7211,Kerennn!!! Terimaksih ko bisa untuk semua informasinya.,2025-06-29T07:21:05Z,0,keren terimaksih ko bisa untuk semua informasinya
@izukiashite,klo emg Noda Sejarah di hapus emang kacau bangett,2025-06-29T07:20:25Z,0,klo emg noda sejarah di hapus emang kacau bangett
@samuelkurniawarman,Terima kasih kepada tim Kok Bisa yang tak lelah terus bersuara apa yang seharusnya dilakukan pemerintah. Smoga para pemangku kepentingan bisa mendengar dan melakukan aspirasi rakyat Indonesia. Amin.,2025-06-29T07:18:20Z,0,terima kasih kepada tim kok bisa yang tak lelah terus bersuara apa yang seharusnya dilakukan pemerintah smoga para pemangku kepentingan bisa mendengar dan melakukan aspirasi rakyat indonesia amin
@FauziatulMaharani,"terima kasih banyak kok bisa, this video means a lot, you guys have a big heart for this. God bless y’all, semoga melalui video ini banyak masyarakat tersadar dan mulai tergerak untuk menyuarakan 😢❤",2025-06-29T07:16:13Z,0,terima kasih banyak kok bisa this video means a lot you guys have a big heart for this god bless y all semoga melalui video ini banyak masyarakat tersadar dan mulai tergerak untuk menyuarakan
@SitiNurfadila-cx3bs,ANIMASI EDUKASI FAVV AKUU,2025-06-29T07:14:08Z,0,animasi edukasi favv akuu
@dickyalfian88,Pemerintah Dongo.,2025-06-29T07:05:01Z,1,pemerintah dongo
@Dlyy_alomani,"Tau kan kenapa sejarah di revisi ulang dan cerita kekejaman dihapuskan? Ya, sebab presiden kita terlibat atas cerita sejarah mengerikan itu, dia dan semua anggotanya tidak ingin masyarakat tau, protes, berkritik dan berasumsi. Selamat datang di periode kehancuran",2025-06-29T07:01:28Z,135,tau kan kenapa sejarah di revisi ulang dan cerita kekejaman dihapuskan ya sebab presiden kita terlibat atas cerita sejarah mengerikan itu dia dan semua anggotanya tidak ingin masyarakat tau protes berkritik dan berasumsi selamat datang di periode kehancuran
@Ussrf51meme,😠 aku bersumpah untuk membubarkan negara republik Indonesia untuk selamanya,2025-06-29T06:56:42Z,0,aku bersumpah untuk membubarkan negara republik indonesia untuk selamanya
@riannurpadil9831,"Makasih min udah ngingetin lagi sejarah sejarah yang hampir punah di indonesia, seperti sejarah tanjung priuk,sejarah marsinah,wijhi thukul,munir,dan lain lain nya",2025-06-29T06:54:29Z,0,makasih min udah ngingetin lagi sejarah sejarah yang hampir punah di indonesia seperti sejarah tanjung priuk sejarah marsinah wijhi thukul munir dan lain lain nya
@Rayhanfirdausexe,Lebih baik kita wajib mengetahui sejarah masa lalu walaupun gak dicatat di buku sejarah Indonesia yang terbaru,2025-06-29T06:50:37Z,0,lebih baik kita wajib mengetahui sejarah masa lalu walaupun gak dicatat di buku sejarah indonesia yang terbaru
@rezamahfud5169,"min Kokbisa,tolong angkat tema pelanggaran HAM berat yang terjadi di aceh..!!
sejarah mulai terlupakan",2025-06-29T06:50:15Z,0,min kokbisa tolong angkat tema pelanggaran ham berat yang terjadi di aceh sejarah mulai terlupakan
@jokotriyono4603,Bang konten kek gini apa gak takut ada tukang bakso,2025-06-29T06:47:23Z,0,bang konten kek gini apa gak takut ada tukang bakso
@metamorfora,"Sejauh ini, bangsa yang mencatat sejarahnya dengan lengkap adalah China.",2025-06-29T06:37:59Z,0,sejauh ini bangsa yang mencatat sejarahnya dengan lengkap adalah china
@kai-z3u4v,Bentar lagi duhapus💔,2025-06-29T06:37:46Z,0,bentar lagi duhapus
@TriWahyuNugroho78,"Satu kata ""LAWAN""🔥🔥🔥",2025-06-29T06:37:19Z,2,satu kata lawan
@gadingsagant4999,4:15  Nando demooo~~~,2025-06-29T06:35:11Z,1,4 15 nando demo
@feris.al-kabab,BOHONG itu BAHAYA!⚠️,2025-06-29T06:33:04Z,0,bohong itu bahaya
@Barri2410,"""Mereka yang mengendalikan masa lalu... mengendalikan masa depan: Mereka yang mengendalikan masa kini mengandalikan masa lalu.""

""Kebebasan ialah kebebasan untuk mengatakan bahwa dua tambah dua adalah empat. Jika itu dibolehkan, semua yang lain mengikuti.""",2025-06-29T06:31:58Z,0,mereka yang mengendalikan masa lalu mengendalikan masa depan mereka yang mengendalikan masa kini mengandalikan masa lalu kebebasan ialah kebebasan untuk mengatakan bahwa dua tambah dua adalah empat jika itu dibolehkan semua yang lain mengikuti
@zudanapriyanto3447,"Mantab min...
Cuman hati hati aja channel nya dibanned oleh diktator😂😂",2025-06-29T06:31:27Z,0,mantab min cuman hati hati aja channel nya dibanned oleh diktator
@kafioyudhistira,"pemerintah tidak ingin rakyatnya tau tentang masa lalu  yang membuat namany menjadi lebih buruk di mata rakyat, tetapi pemerintah ingin rakyatnya tak tau apa apa",2025-06-29T06:30:15Z,1,pemerintah tidak ingin rakyatnya tau tentang masa lalu yang membuat namany menjadi lebih buruk di mata rakyat tetapi pemerintah ingin rakyatnya tak tau apa apa
@genoschannel9716,y,2025-06-29T06:29:45Z,0,y
@Hybi_Ram,Kalian pilih mana di pimpin seorang bertanagan besi atau oligarki?,2025-06-29T06:27:04Z,0,kalian pilih mana di pimpin seorang bertanagan besi atau oligarki
@abdullathif5928,Supersemar gimana?,2025-06-29T06:25:10Z,0,supersemar gimana
@bumpj1lig847,7:27 jawa jawa JAWA,2025-06-29T06:22:03Z,3,7 27 jawa jawa jawa
@seagateHagos,gua adalah anak dari korban pemerkosaan tahun 1998.jujur sakit hati gua sampe sekarang sama peritiwa tersebut dan gak akan pernah lupa tentang alasan gua dan mak gua jadi korban,2025-06-29T06:16:50Z,242,gua adalah anak dari korban pemerkosaan tahun 1998 jujur sakit hati gua sampe sekarang sama peritiwa tersebut dan gak akan pernah lupa tentang alasan gua dan mak gua jadi korban
